RunAdaptation;EmergencyVehiclePriorization;FloodingPriorization;WeatherPriorization;MinimumTime;MaximumTime;CurrentTemperature;MaxTemperature;MinTemperature;EmrgVhcAdaptationInterval;personPerCarFactor;trafficImbalanceFactor;trafficImbalanceFrequency;MaximumVehicleSpeed;floodedVehicleSpeed;floodedLanes;WeightedTimeLoss;WeightedDuration;WeightedWaitingTime;averageCO2Emission;averageFuelUse;averageFloodedTimeLoss;averageEmrgVehicleWaitingTime;averageEmrgVehicleTimeLoss;averageEmrgVehicleDuration;averageFloodedWaitingTime;averageFloodedTimeLoss;averageEmrgVehicleWaitingTime;averageEmrgVehicleTimeLoss;averageEmrgVehicleDuration;averageVehicleWaitingTime;averageVehicleTimeLoss;averageVehicleDuration;averagePersonWaitingTime;averagePersonTimeLoss;averagePersonDuration;timeLossMap;waitingTimeMap;floodedWaitingTimeMap;totalWaitingTime;totalFloodedWaitingTime;floodedTimeLossMap;totalTimeLoss;totalFloodedTimeLoss;EmrgVehicleCount;vehiclesCount;personsCount;VehiclesPerSecondInbalance;WeatherVariance;WeatherVariationFactor
1;1;0;1;15;45;10;30;10;10;1.54;5;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];106.37994615862505;143.11037481880305;81.92037688962517;251176.5073128674;81425.62280327354;113.68398069187451;72.97222222222223;89.28222222222222;108.66666666666667;95.31198712791632;113.68398069187451;72.97222222222223;89.28222222222222;108.66666666666667;97.19742014742015;118.49145085995094;140.9928746928747;0.0;41.43419631093545;154.4650856389987;{'-E1_0': None, '-E1_1': '455.61', '-E1_2': '2089.31', '-E2_0': None, '-E2_1': '603.61', '-E2_2': '282.15', '-E3_0': None, '-E3_1': '470.07', '-E3_2': '2054.57', '-E4_0': None, '-E4_1': '571.64', '-E4_2': '265.74', 'E1_0': None, 'E1_1': '156458.53', 'E1_2': '283023.95', 'E2_0': None, 'E2_1': '9166.74', 'E2_2': '16848.08', 'E3_0': None, 'E3_1': '191255.14', 'E3_2': '267063.46', 'E4_0': None, 'E4_1': '10473.80', 'E4_2': '16931.48'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '130946.00', 'E1_2': '237555.00', 'E2_0': None, 'E2_1': '5917.00', 'E2_2': '13605.00', 'E3_0': None, 'E3_1': '158635.00', 'E3_2': '223863.00', 'E4_0': None, 'E4_1': '7238.00', 'E4_2': '13397.00'};{'E1_1': '130946.00', 'E1_2': '237555.00', 'E3_2': '223863.00'};791156.0;592364.0;{'E1_1': '156458.53', 'E1_2': '283023.95', 'E3_2': '267063.46'};958013.88;706545.9400000001;36;8140;1518;0.25;100.0;1.0
1;1;1;1;15;45;10;30;10;10;1.54;5;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];94.16653033754424;130.9973079312487;70.45454545454545;229026.0312744129;74244.6924365348;98.93106999195494;67.30555555555556;84.29194444444444;104.41666666666667;81.43765084473048;98.93106999195494;67.30555555555556;84.29194444444444;104.41666666666667;83.5933660933661;103.95715479115508;126.57764127764128;0.0;41.66608036890645;154.6969696969697;{'-E1_0': None, '-E1_1': '486.18', '-E1_2': '2061.33', '-E2_0': None, '-E2_1': '603.58', '-E2_2': '295.64', '-E3_0': None, '-E3_1': '461.32', '-E3_2': '2063.44', '-E4_0': None, '-E4_1': '562.88', '-E4_2': '264.62', 'E1_0': None, 'E1_1': '135736.29', 'E1_2': '247864.49', 'E2_0': None, 'E2_1': '9183.87', 'E2_2': '15623.24', 'E3_0': None, 'E3_1': '164338.86', 'E3_2': '231255.82', 'E4_0': None, 'E4_1': '10841.50', 'E4_2': '18055.05'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '111784.00', 'E1_2': '204864.00', 'E2_0': None, 'E2_1': '6056.00', 'E2_2': '12509.00', 'E3_0': None, 'E3_1': '133857.00', 'E3_2': '189487.00', 'E4_0': None, 'E4_1': '7489.00', 'E4_2': '14378.00'};{'E1_1': '111784.00', 'E1_2': '204864.00', 'E3_2': '189487.00'};680424.0;506135.0;{'E1_1': '135736.29', 'E1_2': '247864.49', 'E3_2': '231255.82'};839698.11;614856.6;36;8140;1518;0.25;100.0;1.0
0;0;0;0;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];145.72617410287873;178.01350798198936;119.93484786464731;311538.0670035624;100995.42984530429;141.88350606493043;96.44444444444444;115.08055555555555;134.47222222222223;122.4051908669283;141.88350606493043;96.44444444444444;115.08055555555555;134.47222222222223;133.79033485540336;157.7746689497714;180.73409436834095;0.0;41.432878787878785;154.46376811594203;{'-E1_0': None, '-E1_1': '447.47', '-E1_2': '3765.01', '-E2_0': None, '-E2_1': '605.51', '-E2_2': '273.09', '-E3_0': None, '-E3_1': '427.28', '-E3_2': '3760.62', '-E4_0': None, '-E4_1': '572.39', '-E4_2': '257.73', 'E1_0': None, 'E1_1': '351220.44', 'E1_2': '634372.77', 'E2_0': None, 'E2_1': '9161.46', 'E2_2': '13730.30', 'E3_0': None, 'E3_1': '414953.94', 'E3_2': '605204.66', 'E4_0': None, 'E4_1': '8889.78', 'E4_2': '14252.51'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '302381.00', 'E1_2': '548753.00', 'E2_0': None, 'E2_1': '6051.00', 'E2_2': '10806.00', 'E3_0': None, 'E3_1': '351997.00', 'E3_2': '521273.00', 'E4_0': None, 'E4_1': '5654.00', 'E4_2': '11054.00'};{'E1_1': '302381.00', 'E1_2': '548753.00', 'E3_2': '521273.00'};1757969.0;1372407.0;{'E1_1': '351220.44', 'E1_2': '634372.77', 'E3_2': '605204.66'};2061894.96;1590797.87;36;13140;1518;0.5;100.0;1.0
1;0;0;0;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];123.39504980215658;155.94378496384226;98.36771728748806;272711.97914317943;88408.44389887205;117.43164853780314;81.75;100.20444444444443;119.91666666666667;99.09646932952924;117.43164853780314;81.75;100.20444444444443;119.91666666666667;109.73165905631659;132.39752891933114;155.64855403348554;0.0;45.46845191040838;158.4993412384717;{'-E1_0': None, '-E1_1': '505.96', '-E1_2': '3743.96', '-E2_0': None, '-E2_1': '604.26', '-E2_2': '298.12', '-E3_0': None, '-E3_1': '499.24', '-E3_2': '3725.08', '-E4_0': None, '-E4_1': '564.27', '-E4_2': '269.82', 'E1_0': None, 'E1_1': '285602.39', 'E1_2': '529637.98', 'E2_0': None, 'E2_1': '7531.28', 'E2_2': '19879.49', 'E3_0': None, 'E3_1': '345311.28', 'E3_2': '501873.00', 'E4_0': None, 'E4_1': '8865.04', 'E4_2': '19653.75'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '241094.00', 'E1_2': '447591.00', 'E2_0': None, 'E2_1': '4452.00', 'E2_2': '16470.00', 'E3_0': None, 'E3_1': '287831.00', 'E3_2': '422781.00', 'E4_0': None, 'E4_1': '5664.00', 'E4_2': '15987.00'};{'E1_1': '241094.00', 'E1_2': '447591.00', 'E3_2': '422781.00'};1441870.0;1111466.0;{'E1_1': '285602.39', 'E1_2': '529637.98', 'E3_2': '501873.00'};1728564.92;1317113.37;36;13140;1518;0.5;100.0;1.0
1;1;0;0;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];122.41731204802801;154.99447400736798;97.63978714695047;271264.18382364494;87938.96956758878;116.76075283203997;88.33333333333333;107.45972222222218;127.33333333333333;98.45999464811347;116.76075283203997;88.33333333333333;107.45972222222218;127.33333333333333;108.91963470319635;131.4974010654486;154.78013698630136;0.0;43.81891304347826;156.8498023715415;{'-E1_0': None, '-E1_1': '449.53', '-E1_2': '3785.17', '-E2_0': None, '-E2_1': '609.56', '-E2_2': '291.22', '-E3_0': None, '-E3_1': '464.71', '-E3_2': '3719.58', '-E4_0': None, '-E4_1': '575.45', '-E4_2': '267.67', 'E1_0': None, 'E1_1': '284900.74', 'E1_2': '525993.18', 'E2_0': None, 'E2_1': '8602.45', 'E2_2': '16412.19', 'E3_0': None, 'E3_1': '345849.36', 'E3_2': '498110.88', 'E4_0': None, 'E4_1': '9530.10', 'E4_2': '17148.52'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '240780.00', 'E1_2': '444147.00', 'E2_0': None, 'E2_1': '5548.00', 'E2_2': '13330.00', 'E3_0': None, 'E3_1': '288451.00', 'E3_2': '418908.00', 'E4_0': None, 'E4_1': '6318.00', 'E4_2': '13697.00'};{'E1_1': '240780.00', 'E1_2': '444147.00', 'E3_2': '418908.00'};1431179.0;1103835.0;{'E1_1': '284900.74', 'E1_2': '525993.18', 'E3_2': '498110.88'};1716710.31;1309004.8;36;13140;1518;0.5;100.0;1.0
1;0;1;0;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];101.10653363351051;133.9499249556556;77.21135216264156;234820.7380779627;76124.57675205285;93.67262618155877;66.52777777777777;84.18027777777776;104.38888888888889;76.26582842874977;93.67262618155877;66.52777777777777;84.18027777777776;104.38888888888889;86.13120243531202;107.67872602739705;131.25844748858447;0.0;44.2168050065876;157.24769433465084;{'-E1_0': None, '-E1_1': '517.69', '-E1_2': '3723.44', '-E2_0': None, '-E2_1': '606.30', '-E2_2': '302.59', '-E3_0': None, '-E3_1': '499.13', '-E3_2': '3721.87', '-E4_0': None, '-E4_1': '570.62', '-E4_2': '263.76', 'E1_0': None, 'E1_1': '221189.77', 'E1_2': '425627.78', 'E2_0': None, 'E2_1': '8656.83', 'E2_2': '19723.67', 'E3_0': None, 'E3_1': '282553.43', 'E3_2': '403627.28', 'E4_0': None, 'E4_1': '10179.47', 'E4_2': '22010.08'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '180713.00', 'E1_2': '347788.00', 'E2_0': None, 'E2_1': '5539.00', 'E2_2': '16243.00', 'E3_0': None, 'E3_1': '229848.00', 'E3_2': '326744.00', 'E4_0': None, 'E4_1': '6840.00', 'E4_2': '18041.00'};{'E1_1': '180713.00', 'E1_2': '347788.00', 'E3_2': '326744.00'};1131756.0;855245.0;{'E1_1': '221189.77', 'E1_2': '425627.78', 'E3_2': '403627.28'};1403773.71;1050444.83;36;13140;1518;0.5;100.0;1.0
1;0;0;1;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];121.72285509619292;154.32678400873243;97.16011734206576;270392.20415524044;87656.7840553946;115.92394096138412;59.111111111111114;74.38666666666667;93.33333333333333;97.67582270578792;115.92394096138412;59.111111111111114;74.38666666666667;93.33333333333333;108.38455098934551;130.9210426179601;154.2336377473364;0.0;42.10218050065876;155.133069828722;{'-E1_0': None, '-E1_1': '494.40', '-E1_2': '3754.23', '-E2_0': None, '-E2_1': '598.44', '-E2_2': '301.93', '-E3_0': None, '-E3_1': '487.04', '-E3_2': '3748.08', '-E4_0': None, '-E4_1': '571.69', '-E4_2': '274.86', 'E1_0': None, 'E1_1': '284007.78', 'E1_2': '521230.28', 'E2_0': None, 'E2_1': '8707.77', 'E2_2': '19093.41', 'E3_0': None, 'E3_1': '341660.41', 'E3_2': '494617.09', 'E4_0': None, 'E4_1': '10354.73', 'E4_2': '19275.58'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '239875.00', 'E1_2': '439724.00', 'E2_0': None, 'E2_1': '5520.00', 'E2_2': '15698.00', 'E3_0': None, 'E3_1': '285120.00', 'E3_2': '415640.00', 'E4_0': None, 'E4_1': '7055.00', 'E4_2': '15536.00'};{'E1_1': '239875.00', 'E1_2': '439724.00', 'E3_2': '415640.00'};1424168.0;1095239.0;{'E1_1': '284007.78', 'E1_2': '521230.28', 'E3_2': '494617.09'};1709177.72;1299855.1500000001;36;13140;1518;0.5;100.0;1.0
1;1;1;0;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];104.48444126074531;137.28516850866419;80.83851821530905;240704.77557653008;78031.99921451717;98.18547740037444;74.94444444444444;93.0847222222222;112.52777777777777;80.8162610323616;98.18547740037444;74.94444444444444;93.0847222222222;112.52777777777777;90.17739726027398;111.60143302891969;135.1335616438356;0.0;42.87886034255599;155.90974967061925;{'-E1_0': None, '-E1_1': '492.59', '-E1_2': '3739.24', '-E2_0': None, '-E2_1': '605.50', '-E2_2': '286.33', '-E3_0': None, '-E3_1': '456.93', '-E3_2': '3725.42', '-E4_0': None, '-E4_1': '576.18', '-E4_2': '259.04', 'E1_0': None, 'E1_1': '236224.71', 'E1_2': '445439.98', 'E2_0': None, 'E2_1': '8896.91', 'E2_2': '16542.59', 'E3_0': None, 'E3_1': '291074.34', 'E3_2': '419681.81', 'E4_0': None, 'E4_1': '9739.22', 'E4_2': '17529.93'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '196024.00', 'E1_2': '367403.00', 'E2_0': None, 'E2_1': '5801.00', 'E2_2': '13280.00', 'E3_0': None, 'E3_1': '238858.00', 'E3_2': '343089.00', 'E4_0': None, 'E4_1': '6419.00', 'E4_2': '14029.00'};{'E1_1': '196024.00', 'E1_2': '367403.00', 'E3_2': '343089.00'};1184903.0;906516.0;{'E1_1': '236224.71', 'E1_2': '445439.98', 'E3_2': '419681.81'};1455270.72;1101346.5;36;13140;1518;0.5;100.0;1.0
1;0;1;1;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];97.26632760267451;130.10124164278892;73.96084049665711;228575.3926132932;74099.99439829635;90.02567644698118;58.888888888888886;75.46305555555556;94.97222222222223;73.02274146080443;90.02567644698118;58.888888888888886;75.46305555555556;94.97222222222223;82.50517503805175;103.59876103500783;127.16902587519026;0.0;42.45198287220026;155.4828722002635;{'-E1_0': None, '-E1_1': '526.66', '-E1_2': '3720.49', '-E2_0': None, '-E2_1': '601.75', '-E2_2': '314.20', '-E3_0': None, '-E3_1': '481.01', '-E3_2': '3696.39', '-E4_0': None, '-E4_1': '572.23', '-E4_2': '268.28', 'E1_0': None, 'E1_1': '211337.28', 'E1_2': '408918.50', 'E2_0': None, 'E2_1': '9334.03', 'E2_2': '18073.15', 'E3_0': None, 'E3_1': '270404.20', 'E3_2': '389202.13', 'E4_0': None, 'E4_1': '10914.93', 'E4_2': '21781.60'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '172196.00', 'E1_2': '332554.00', 'E2_0': None, 'E2_1': '6205.00', 'E2_2': '14664.00', 'E3_0': None, 'E3_1': '219022.00', 'E3_2': '314054.00', 'E4_0': None, 'E4_1': '7485.00', 'E4_2': '17931.00'};{'E1_1': '172196.00', 'E1_2': '332554.00', 'E3_2': '314054.00'};1084111.0;818804.0;{'E1_1': '211337.28', 'E1_2': '408918.50', 'E3_2': '389202.13'};1350146.83;1009457.91;36;13140;1518;0.5;100.0;1.0
1;1;0;1;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];121.52810547141468;154.15008868877064;96.90899167689999;269852.429696134;87481.49069854697;116.00288159771753;76.97222222222223;93.39722222222223;112.27777777777777;97.76471112696149;116.00288159771753;76.97222222222223;93.39722222222223;112.27777777777777;108.10441400304414;130.59740182648372;153.93013698630136;0.0;43.02312911725955;156.05401844532278;{'-E1_0': None, '-E1_1': '463.75', '-E1_2': '3791.93', '-E2_0': None, '-E2_1': '603.20', '-E2_2': '281.50', '-E3_0': None, '-E3_1': '453.85', '-E3_2': '3748.85', '-E4_0': None, '-E4_1': '560.82', '-E4_2': '260.09', 'E1_0': None, 'E1_1': '281714.55', 'E1_2': '522316.30', 'E2_0': None, 'E2_1': '8396.44', 'E2_2': '14895.71', 'E3_0': None, 'E3_1': '342326.18', 'E3_2': '497057.47', 'E4_0': None, 'E4_1': '10513.50', 'E4_2': '17470.58'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '237986.00', 'E1_2': '440678.00', 'E2_0': None, 'E2_1': '5378.00', 'E2_2': '11824.00', 'E3_0': None, 'E3_1': '285511.00', 'E3_2': '417865.00', 'E4_0': None, 'E4_1': '7207.00', 'E4_2': '14010.00'};{'E1_1': '237986.00', 'E1_2': '440678.00', 'E3_2': '417865.00'};1420459.0;1096529.0;{'E1_1': '281714.55', 'E1_2': '522316.30', 'E3_2': '497057.47'};1704854.72;1301088.3199999998;36;13140;1518;0.5;100.0;1.0
1;1;1;1;15;45;10;30;10;10;1.54;10;20;16.67;4.17;['E1_2', 'E1_1', 'E3_2'];104.33274252967676;137.09653431573201;80.84950197844181;240793.4159551044;78060.88386908373;98.04855996433349;66.44444444444444;83.50888888888889;103.25;80.8148016049933;98.04855996433349;66.44444444444444;83.50888888888889;103.25;90.1896499238965;111.54469025875204;135.03561643835616;0.0;41.90521080368906;154.9361001317523;{'-E1_0': None, '-E1_1': '478.85', '-E1_2': '3775.42', '-E2_0': None, '-E2_1': '598.55', '-E2_2': '288.89', '-E3_0': None, '-E3_1': '441.08', '-E3_2': '3755.15', '-E4_0': None, '-E4_1': '564.85', '-E4_2': '271.01', 'E1_0': None, 'E1_1': '234250.64', 'E1_2': '446769.19', 'E2_0': None, 'E2_1': '9209.58', 'E2_2': '15740.85', 'E3_0': None, 'E3_1': '291200.42', 'E3_2': '418594.77', 'E4_0': None, 'E4_1': '10670.90', 'E4_2': '17894.11'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '193740.00', 'E1_2': '369466.00', 'E2_0': None, 'E2_1': '6154.00', 'E2_2': '12525.00', 'E3_0': None, 'E3_1': '238352.00', 'E3_2': '343132.00', 'E4_0': None, 'E4_1': '7330.00', 'E4_2': '14362.00'};{'E1_1': '193740.00', 'E1_2': '369466.00', 'E3_2': '343132.00'};1185061.0;906338.0;{'E1_1': '234250.64', 'E1_2': '446769.19', 'E3_2': '418594.77'};1454504.26;1099614.6;36;13140;1518;0.5;100.0;1.0
0;0;0;0;15;45;20;30;10;1000;1.54;0;20;16.67;4.17;[];34.573355517389466;80.59918419922714;14.683340489480464;118539.1015371353;38422.821251171394;0.0;29.97222222222222;39.574166666666656;53.02777777777778;0.0;0.0;29.97222222222222;39.574166666666656;53.02777777777778;21.78184713375796;31.326299363057377;44.95923566878981;0.0;41.28992753623188;154.32081686429513;{'-E1_0': None, '-E1_1': '445.10', '-E1_2': '421.03', '-E2_0': None, '-E2_1': '304.86', '-E2_2': '562.87', '-E3_0': None, '-E3_1': '432.83', '-E3_2': '411.10', '-E4_0': None, '-E4_1': '311.77', '-E4_2': '488.74', 'E1_0': None, 'E1_1': '9858.57', 'E1_2': '15641.69', 'E2_0': None, 'E2_1': '9132.13', 'E2_2': '13788.93', 'E3_0': None, 'E3_1': '8876.43', 'E3_2': '12708.25', 'E4_0': None, 'E4_1': '8788.96', 'E4_2': '14239.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6785.00', 'E1_2': '12186.00', 'E2_0': None, 'E2_1': '6034.00', 'E2_2': '10883.00', 'E3_0': None, 'E3_1': '5997.00', 'E3_2': '9610.00', 'E4_0': None, 'E4_1': '5599.00', 'E4_2': '11138.00'};{};68232.0;0;{};96412.95;0;36;3140;1518;0.0;0.0;0.0
1;0;0;1;15;45;20;30;10;1000;1.54;0;20;16.67;4.17;[];34.51250322026618;80.5334907685702;14.432589094031773;117870.86573609764;38206.47255819297;0.0;26.805555555555557;36.093333333333334;49.5;0.0;0.0;26.805555555555557;36.093333333333334;49.5;21.40987261146497;30.9162834394904;44.542038216560506;0.0;41.95132411067194;154.9822134387352;{'-E1_0': None, '-E1_1': '429.04', '-E1_2': '432.53', '-E2_0': None, '-E2_1': '311.72', '-E2_2': '553.65', '-E3_0': None, '-E3_1': '411.19', '-E3_2': '423.22', '-E4_0': None, '-E4_1': '312.80', '-E4_2': '473.07', 'E1_0': None, 'E1_1': '9514.98', 'E1_2': '14587.02', 'E2_0': None, 'E2_1': '8432.90', 'E2_2': '12619.37', 'E3_0': None, 'E3_1': '8413.06', 'E3_2': '14040.32', 'E4_0': None, 'E4_1': '9324.38', 'E4_2': '14840.96'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6466.00', 'E1_2': '11174.00', 'E2_0': None, 'E2_1': '5414.00', 'E2_2': '9810.00', 'E3_0': None, 'E3_1': '5535.00', 'E3_2': '10913.00', 'E4_0': None, 'E4_1': '6174.00', 'E4_2': '11583.00'};{};67069.0;0;{};95120.20999999999;0;36;3140;1518;0.0;0.0;0.0
0;0;0;0;15;45;15;30;10;1000;1.54;0;20;16.67;4.17;[];34.573355517389466;80.59918419922714;14.683340489480464;118539.1015371353;38422.821251171394;0.0;29.97222222222222;39.574166666666656;53.02777777777778;0.0;0.0;29.97222222222222;39.574166666666656;53.02777777777778;21.78184713375796;31.326299363057377;44.95923566878981;0.0;41.28992753623188;154.32081686429513;{'-E1_0': None, '-E1_1': '445.10', '-E1_2': '421.03', '-E2_0': None, '-E2_1': '304.86', '-E2_2': '562.87', '-E3_0': None, '-E3_1': '432.83', '-E3_2': '411.10', '-E4_0': None, '-E4_1': '311.77', '-E4_2': '488.74', 'E1_0': None, 'E1_1': '9858.57', 'E1_2': '15641.69', 'E2_0': None, 'E2_1': '9132.13', 'E2_2': '13788.93', 'E3_0': None, 'E3_1': '8876.43', 'E3_2': '12708.25', 'E4_0': None, 'E4_1': '8788.96', 'E4_2': '14239.69'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '6785.00', 'E1_2': '12186.00', 'E2_0': None, 'E2_1': '6034.00', 'E2_2': '10883.00', 'E3_0': None, 'E3_1': '5997.00', 'E3_2': '9610.00', 'E4_0': None, 'E4_1': '5599.00', 'E4_2': '11138.00'};{};68232.0;0;{};96412.95;0;36;3140;1518;0.0;25.0;0.5
1;0;0;1;15;45;15;30;10;1000;1.54;0;20;16.67;4.17;[];33.65071704594244;79.6859167024474;14.528982395878058;118039.18004178656;38261.38476654874;0.0;21.75;31.15027777777778;44.638888888888886;0.0;0.0;21.75;31.15027777777778;44.638888888888886;21.552866242038217;31.102207006369394;44.749044585987264;0.0;38.922338603425565;151.9532279314888;{'-E1_0': None, '-E1_1': '410.69', '-E1_2': '454.30', '-E2_0': None, '-E2_1': '262.64', '-E2_2': '596.02', '-E3_0': None, '-E3_1': '403.44', '-E3_2': '431.00', '-E4_0': None, '-E4_1': '275.23', '-E4_2': '517.18', 'E1_0': None, 'E1_1': '10648.21', 'E1_2': '13582.48', 'E2_0': None, 'E2_1': '9506.21', 'E2_2': '12709.78', 'E3_0': None, 'E3_1': '9108.58', 'E3_2': '13051.24', 'E4_0': None, 'E4_1': '10377.46', 'E4_2': '13302.19'};{'-E1_0': None, '-E1_1': '0.00', '-E1_2': '0.00', '-E2_0': None, '-E2_1': '0.00', '-E2_2': '0.00', '-E3_0': None, '-E3_1': '0.00', '-E3_2': '0.00', '-E4_0': None, '-E4_1': '0.00', '-E4_2': '0.00', 'E1_0': None, 'E1_1': '7566.00', 'E1_2': '10225.00', 'E2_0': None, 'E2_1': '6431.00', 'E2_2': '9814.00', 'E3_0': None, 'E3_1': '6217.00', 'E3_2': '9896.00', 'E4_0': None, 'E4_1': '7151.00', 'E4_2': '10225.00'};{};67525.0;0;{};95636.65;0;36;3140;1518;0.0;25.0;0.5
